token,score,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance
59c00098b95d53b8,0.9133958001161788,1.0,1.0,0.7921499202788292,1.0,1.0,1.0
290a914d4ef15443,0.913400390046729,1.0,1.0,0.7921609361121495,1.0,1.0,1.0
b81d52bf71365207,0.9134105652308848,1.0,1.0,0.7921853565541238,1.0,1.0,1.0
cdc8b2ccd20f5c80,0.9134116063116428,1.0,1.0,0.7921878551479428,1.0,1.0,1.0
132cc1207858500c,0.913471617917936,1.0,1.0,0.7923318830030465,1.0,1.0,1.0
d15124ba09f35a70,0.9134812798460986,1.0,1.0,0.7923550716306366,1.0,1.0,1.0
0b4dfcb47cb85e89,0.9135407664796124,1.0,1.0,0.7924978395510696,1.0,1.0,1.0
63ab092351905a60,0.9136523026264132,1.0,1.0,0.7927655263033916,1.0,1.0,1.0
7cbf7bab041151e1,0.9136797361622442,1.0,1.0,0.7928313667893863,1.0,1.0,1.0
5a454b4d1c535366,0.9136913589085468,1.0,1.0,0.7928592613805125,1.0,1.0,1.0
cdd097ea065a5ff7,0.913702823347544,1.0,1.0,0.7928867760341055,1.0,1.0,1.0
ed7d26ad16065f5a,0.913721492522608,1.0,1.0,0.792931582054259,1.0,1.0,1.0
c1e612a123d059d7,0.9137587660688292,1.0,1.0,0.7930210385651901,1.0,1.0,1.0
d5f845d28a5e513f,0.9138150803591384,1.0,1.0,0.7931561928619321,1.0,1.0,1.0
67e538558b0b5f93,0.9138175159489826,1.0,1.0,0.7931620382775586,1.0,1.0,1.0
3304abff82cb5f6d,0.9138411353642422,1.0,1.0,0.7932187248741812,1.0,1.0,1.0
a3d1310fbc3f50a5,0.9138443072517314,1.0,1.0,0.7932263374041555,1.0,1.0,1.0
b60b509ee8ba5197,0.913847191320534,1.0,1.0,0.7932332591692817,1.0,1.0,1.0
73a3a880d8d8522c,0.9138599269127662,1.0,1.0,0.7932638245906388,1.0,1.0,1.0
1faa10d7c34553d2,0.9138633408250562,1.0,1.0,0.7932720179801348,1.0,1.0,1.0
b805c900794c53f5,0.9138647539412824,1.0,1.0,0.7932754094590779,1.0,1.0,1.0
9f0193389f8a520c,0.9138824076734844,1.0,1.0,0.793317778416363,1.0,1.0,1.0
2647308c0cbe519c,0.9139373157339036,1.0,1.0,0.7934495577613688,1.0,1.0,1.0
f24b703a3f14583f,0.913961097550662,1.0,1.0,0.7935066341215891,1.0,1.0,1.0
f9bce7199ad8555d,0.91401232059462,1.0,1.0,0.7936295694270883,1.0,1.0,1.0
d6a60e406ebc5b01,0.9140253099156584,1.0,1.0,0.7936607437975803,1.0,1.0,1.0
6c4bebeaa24a53ce,0.9140595643959976,1.0,1.0,0.7937429545503941,1.0,1.0,1.0
05d010f73fab576b,0.914079090936541,1.0,1.0,0.7937898182476983,1.0,1.0,1.0
e9bb1dab462252e9,0.9140855028978296,1.0,1.0,0.7938052069547911,1.0,1.0,1.0
9ee3c3a666d35a5c,0.914110338121954,1.0,1.0,0.7938648114926893,1.0,1.0,1.0
ba190b181dc85a2b,0.9141700897171364,1.0,1.0,0.794008215321127,1.0,1.0,1.0
9d1bd4fa169c5ebe,0.9141863484255198,1.0,1.0,0.7940472362212475,1.0,1.0,1.0
5ebe40763ac05b5c,0.914200277939152,1.0,1.0,0.7940806670539646,1.0,1.0,1.0
ab1adeaf66035b88,0.914202561418323,1.0,1.0,0.7940861474039754,1.0,1.0,1.0
4b09402394995325,0.9142067381098778,1.0,1.0,0.7940961714637067,1.0,1.0,1.0
8f976b493bbc59b4,0.9142619289377132,1.0,1.0,0.7942286294505119,1.0,1.0,1.0
c7440ee97f0b5e75,0.9142852931077724,1.0,1.0,0.7942847034586533,1.0,1.0,1.0
8835adb14ec55b7c,0.9143284554325278,1.0,1.0,0.7943882930380667,1.0,1.0,1.0
ffd429cac51751d9,0.9143806840116174,1.0,1.0,0.7945136416278819,1.0,1.0,1.0
6cd6a10cb3595110,0.9143846804324196,1.0,1.0,0.7945232330378071,1.0,1.0,1.0
69bedd73861656f1,0.9143856132388812,1.0,1.0,0.7945254717733152,1.0,1.0,1.0
9bc3ee11944a5bef,0.9144099192004286,1.0,1.0,0.7945838060810284,1.0,1.0,1.0
2591ee089f6e5dba,0.9144137675552754,1.0,1.0,0.7945930421326608,1.0,1.0,1.0
5ab14dca42a058d9,0.9144464317640436,1.0,1.0,0.794671436233705,1.0,1.0,1.0
fcdc1e7c917e5283,0.9144839949901806,1.0,1.0,0.7947615879764335,1.0,1.0,1.0
f2280f25f98852c0,0.9144886202846704,1.0,1.0,0.7947726886832085,1.0,1.0,1.0
9195f25b12bd56d9,0.9145780139944752,1.0,1.0,0.7949872335867403,1.0,1.0,1.0
2d0c8a7a065e5995,0.914588147023841,1.0,1.0,0.7950115528572183,1.0,1.0,1.0
b4eb56fcd01857bb,0.9146163344190944,1.0,1.0,0.7950792026058268,1.0,1.0,1.0
5218653349a6502a,0.9146308967269948,1.0,1.0,0.7951141521447874,1.0,1.0,1.0
378d79a6bf715912,0.9146666255984002,1.0,1.0,0.7951999014361605,1.0,1.0,1.0
055c41d3c8e75bdc,0.9147039319167932,1.0,1.0,0.7952894366003039,1.0,1.0,1.0
2a79320a3e3b5239,0.9147047211190764,1.0,1.0,0.795291330685783,1.0,1.0,1.0
f9f38dec4f2c58d7,0.914705046400507,1.0,1.0,0.7952921113612166,1.0,1.0,1.0
dd2546a068da5ffe,0.914720302749562,1.0,1.0,0.7953287265989489,1.0,1.0,1.0
14f724bc59705bb4,0.9147636353332989,1.0,1.0,0.795432724799917,1.0,1.0,1.0
c1686b2e1a4e5149,0.9147861416396088,1.0,1.0,0.7954867399350616,1.0,1.0,1.0
6b7c5199f84e5aac,0.9148292040016986,1.0,1.0,0.7955900896040766,1.0,1.0,1.0
9b5c31b36c5b5aa9,0.9148370594431356,1.0,1.0,0.7956089426635257,1.0,1.0,1.0
cc0668b663b25703,0.914862388718232,1.0,1.0,0.7956697329237566,1.0,1.0,1.0
1ebb462c6acd5b4d,0.91486292699841,1.0,1.0,0.795671024796184,1.0,1.0,1.0
ef41e9c7f99d5d85,0.9148743818363142,1.0,1.0,0.7956985164071542,1.0,1.0,1.0
93dab1bad99e58f7,0.9149336188343508,1.0,1.0,0.795840685202442,1.0,1.0,1.0
76df9fb807c9580a,0.9149381179359284,1.0,1.0,0.7958514830462283,1.0,1.0,1.0
6b97412307ad5c16,0.9149573009457366,1.0,1.0,0.7958975222697678,1.0,1.0,1.0
dd414d3d7d5452f1,0.91495847220686,1.0,1.0,0.795900333296464,1.0,1.0,1.0
e27b4628314951bb,0.9149751815868292,1.0,1.0,0.79594043580839,1.0,1.0,1.0
706a6c85e65858c8,0.9149918626451322,1.0,1.0,0.7959804703483174,1.0,1.0,1.0
ee9ddfe6625b5969,0.9149937734789853,1.0,1.0,0.7959850563495642,1.0,1.0,1.0
97b98a9d8e935607,0.9150072046011356,1.0,1.0,0.7960172910427256,1.0,1.0,0.5
530df64bb4b5533f,0.9150459518949504,1.0,1.0,0.7961102845478811,1.0,1.0,1.0
8ec53979117552c7,0.9150551287922544,1.0,1.0,0.7961323091014103,1.0,1.0,1.0
2696e377ac3e579b,0.9150790784615414,1.0,1.0,0.7961897883076995,1.0,1.0,1.0
3bd0bc4b1100504c,0.9151230570015828,1.0,1.0,0.7962953368037985,1.0,1.0,1.0
81de41d688185082,0.9151289272025904,1.0,1.0,0.7963094252862171,1.0,1.0,1.0
9baf3c1d42b25070,0.9151397320532904,1.0,1.0,0.7963353569278968,1.0,1.0,1.0
bf80166d9d045752,0.9151502615772504,1.0,1.0,0.7963606277854008,1.0,1.0,1.0
490463fd7e9e5769,0.915169093847859,1.0,1.0,0.7964058252348619,1.0,1.0,0.0
d8acd89d5cc95e9a,0.9151704287745608,1.0,1.0,0.7964090290589457,1.0,1.0,1.0
fe8eddd5ec8654cd,0.9152001582910514,1.0,1.0,0.7964803798985234,1.0,1.0,0.5
10ee9a1679d759e4,0.915212249223214,1.0,1.0,0.7965093981357136,1.0,1.0,1.0
03986e48fa5e5f90,0.9152639615551008,1.0,1.0,0.7966335077322423,1.0,1.0,1.0
768ae2e06b1e5d90,0.9152966766567816,1.0,1.0,0.7967120239762755,1.0,1.0,1.0
0da8a13fb4855214,0.915309277994476,1.0,1.0,0.7967422671867428,1.0,1.0,1.0
69a3d7249bc85849,0.9153546455473488,1.0,1.0,0.796851149313637,1.0,1.0,1.0
b9a8107ff09d5961,0.9153892629317404,1.0,1.0,0.7969342310361769,1.0,1.0,1.0
19f8a93df08452b5,0.9154613066939452,1.0,1.0,0.7971071360654686,1.0,1.0,1.0
6c62867b6d7a51fa,0.9154656311364404,1.0,1.0,0.7971175147274568,1.0,1.0,1.0
aff2f948de815a32,0.9154728341914076,1.0,1.0,0.7971348020593784,1.0,1.0,1.0
b7598f311c365e95,0.9155012875437958,1.0,1.0,0.7972030901051098,1.0,1.0,1.0
ba7d6b30a3a15384,0.9156229717878146,1.0,1.0,0.7974951322907551,1.0,1.0,1.0
8d8f5c8c6c29525c,0.9156442245138038,1.0,1.0,0.7975461388331289,1.0,1.0,1.0
72a43a590e3758f8,0.9156649815331906,1.0,1.0,0.7975959556796572,1.0,1.0,1.0
61d847c3a95f5032,0.91569093811199,1.0,1.0,0.7976582514687759,1.0,1.0,1.0
9e2a2f6ba6705d0a,0.9157223102811656,1.0,1.0,0.7977335446747971,1.0,1.0,1.0
09034d77d3b15c5a,0.9157292878148536,1.0,1.0,0.7977502907556483,1.0,1.0,1.0
838caf9ffb875248,0.9157780527187152,1.0,1.0,0.7978673265249164,1.0,1.0,1.0
8e711b3a85205804,0.9157950904530856,1.0,1.0,0.797908217087406,1.0,1.0,1.0
635faea61539589a,0.9157987508807872,1.0,1.0,0.7979170021138893,1.0,1.0,1.0
1d95772619d35606,0.9158122824296016,1.0,1.0,0.797949477831044,1.0,1.0,1.0
3b4031def0f45d96,0.915838800541391,1.0,1.0,0.7980131212993383,1.0,1.0,1.0
e2442187de045407,0.9158611910568012,1.0,1.0,0.798066858536323,1.0,1.0,1.0
667ad9e70e1d525c,0.9158665683589082,1.0,1.0,0.7980797640613797,1.0,1.0,1.0
47510e3eddd950ad,0.9159036010390728,1.0,1.0,0.7981686424937747,1.0,1.0,1.0
c3907cc0d2ed5600,0.9159714948215464,1.0,1.0,0.7983315875717114,1.0,1.0,1.0
7d5f417c01fb5a87,0.9160008933814172,1.0,1.0,0.7984021441154012,1.0,1.0,1.0
b66f066aad62515e,0.91600488067062,1.0,1.0,0.7984117136094878,1.0,1.0,1.0
1834f4fb0ca15b93,0.9160318914720206,1.0,1.0,0.7984765395328497,1.0,1.0,1.0
85482a4d20fd5eac,0.9160869237541088,1.0,1.0,0.798608617009861,1.0,1.0,1.0
08dfae1bbef35bdc,0.916108925616194,1.0,1.0,0.7986614214788655,1.0,1.0,1.0
522894525b4e5168,0.9161553810685824,1.0,1.0,0.7987729145645978,1.0,1.0,1.0
3a7818b46809570a,0.9161670669472484,1.0,1.0,0.798800960673396,1.0,1.0,1.0
9c2063a3e137542a,0.916197870857359,1.0,1.0,0.7988748900576615,1.0,1.0,1.0
15208e349fb854b4,0.9162135683475242,1.0,1.0,0.7989125640340581,1.0,1.0,1.0
051b3ee34e3b59ec,0.9162295763644582,1.0,1.0,0.7989509832746997,1.0,1.0,1.0
3a5278b27c87565f,0.9162355120420752,1.0,1.0,0.7989652289009808,1.0,1.0,1.0
72e48f99d8265b71,0.9162393939735148,1.0,1.0,0.7989745455364354,1.0,1.0,1.0
c66027dcfef35daf,0.916245840993988,1.0,1.0,0.798990018385571,1.0,1.0,1.0
303d452ddd2d58d1,0.9162793337897058,1.0,1.0,0.7990704010952938,1.0,1.0,1.0
04fafb805d465314,0.9162860417529156,1.0,1.0,0.7990865002069978,1.0,1.0,1.0
0a51eebaccc95c36,0.9162862661094068,1.0,1.0,0.7990870386625766,1.0,1.0,1.0
66f664c031765c74,0.9163089913692436,1.0,1.0,0.7991415792861846,1.0,1.0,1.0
5403d4e6179a5354,0.9163201197896004,1.0,1.0,0.7991682874950408,1.0,1.0,1.0
e0522da7328d5c9e,0.9163911600486944,1.0,1.0,0.7993387841168664,1.0,1.0,1.0
236c1e1f86ec5e98,0.9164360827427664,1.0,1.0,0.7994465985826396,1.0,1.0,1.0
fe41706ad44652b0,0.9164467714396034,1.0,1.0,0.7994722514550483,1.0,1.0,1.0
cb5022a3bef557e3,0.9164817536404186,1.0,1.0,0.7995562087370045,1.0,1.0,1.0
190808cc16cc53af,0.9165367661727232,1.0,1.0,0.799688238814536,1.0,1.0,1.0
55de917b2f545939,0.91654648804074,1.0,1.0,0.7997115712977761,1.0,1.0,1.0
c2735759fe9957a5,0.9165499791308122,1.0,1.0,0.7997199499139491,1.0,1.0,1.0
69575edb6db5507f,0.9165600314692298,1.0,1.0,0.7997440755261516,1.0,1.0,1.0
088b38f5e629514b,0.9165875988388518,1.0,1.0,0.7998102372132445,1.0,1.0,1.0
9e20b3d7da855668,0.9166300449372526,1.0,1.0,0.7999121078494064,1.0,1.0,1.0
645e303a25a65190,0.9166318070521144,1.0,1.0,0.7999163369250745,1.0,1.0,0.5
1c044069a36c5d4b,0.916673728501112,1.0,1.0,0.8000169484026688,1.0,1.0,1.0
bbb2fd3f27635227,0.9166839971300595,1.0,1.0,0.8000415931121433,1.0,1.0,1.0
17c882b28a195c3d,0.9166946297618898,1.0,1.0,0.8000671114285351,1.0,1.0,1.0
471869e791085ef6,0.9166986870016282,1.0,1.0,0.8000768488039075,1.0,1.0,1.0
19f93eaa916d5528,0.9167008434175768,1.0,1.0,0.8000820242021847,1.0,1.0,1.0
c76dce931d555c6a,0.9167054269597752,1.0,1.0,0.8000930247034607,1.0,1.0,1.0
453bdd4f77af5c90,0.9167430668513878,1.0,1.0,0.8001833604433307,1.0,1.0,1.0
6d3f9d5ca5e05aa2,0.9167689225972762,1.0,1.0,0.800245414233463,1.0,1.0,1.0
652e91c4f9b1505a,0.9167736041803148,1.0,1.0,0.8002566500327553,1.0,1.0,1.0
960d5334ae8f54a5,0.91678178337339,1.0,1.0,0.8002762800961359,1.0,1.0,1.0
2631b349e0ce5b83,0.91684068309167,1.0,1.0,0.8004176394200083,1.0,1.0,1.0
e10fd359f695575f,0.9168459753941984,1.0,1.0,0.8004303409460761,1.0,1.0,1.0
64a7186ab49b5cdc,0.9168699016761732,1.0,1.0,0.8004877640228159,1.0,1.0,1.0
d97108bcdab25c24,0.9169699376221996,1.0,1.0,0.8007278502932789,1.0,1.0,1.0
19cee80b71525f86,0.917086026027902,1.0,1.0,0.8010064624669645,1.0,1.0,1.0
dfd5770faffa5ba7,0.9171396538243516,1.0,1.0,0.8011351691784442,1.0,1.0,1.0
c38664c4b23853a3,0.9171495769058198,1.0,1.0,0.8011589845739675,1.0,1.0,1.0
0f7a1388a17f5654,0.9171535042900388,1.0,1.0,0.8011684102960931,1.0,1.0,1.0
e952dd35343958d8,0.9171774706418366,1.0,1.0,0.8012259295404076,1.0,1.0,1.0
c16d549602375cc0,0.9172196468307908,1.0,1.0,0.8013271523938983,1.0,1.0,1.0
934c8ac938ad5dca,0.91724989506946,1.0,1.0,0.8013997481667042,1.0,1.0,1.0
74c77891a7d45a15,0.9173212417927336,1.0,1.0,0.8015709803025609,1.0,1.0,1.0
e045d3abc4e95f52,0.9173389723333562,1.0,1.0,0.8016135336000548,1.0,1.0,1.0
3f188244418552d9,0.9173627964236484,1.0,1.0,0.801670711416756,1.0,1.0,0.5
9696a32e868259e3,0.9173886814690632,1.0,1.0,0.8017328355257519,1.0,1.0,1.0
bfb583c3969950ba,0.9173941572487349,1.0,1.0,0.8017459773969632,1.0,1.0,1.0
d9953ee7b30f5ac3,0.9174301180570752,1.0,1.0,0.801832283336981,1.0,1.0,1.0
dce2c9983a00588e,0.917434085665828,1.0,1.0,0.8018418055979873,1.0,1.0,1.0
d754cb22172b5b75,0.9174780338654416,1.0,1.0,0.8019472812770597,1.0,1.0,1.0
3420dd4340635018,0.9174814334170504,1.0,1.0,0.8019554402009209,1.0,1.0,1.0
7a64a496ba815aa8,0.9174966456916736,1.0,1.0,0.8019919496600166,1.0,1.0,1.0
283f39e817575b93,0.9175025042303746,1.0,1.0,0.8020060101528993,1.0,1.0,0.5
bf613de6319c5473,0.9175165236589664,1.0,1.0,0.8020396567815192,1.0,1.0,1.0
152449b7967c541d,0.9176207950849636,1.0,1.0,0.8022899082039127,1.0,1.0,1.0
b662afef6f935725,0.9176276372366324,1.0,1.0,0.8023063293679181,1.0,1.0,1.0
4fbfc7dc71db50e2,0.9176615920212644,1.0,1.0,0.8023878208510347,1.0,1.0,1.0
2f6ef141a25657e5,0.9176854272056976,1.0,1.0,0.8024450252936736,1.0,1.0,1.0
679b181821395966,0.9177513560587034,1.0,1.0,0.8026032545408881,1.0,1.0,1.0
483bb60b0a0451e6,0.9177533300282568,1.0,1.0,0.8026079920678164,1.0,1.0,1.0
0498b27fee425645,0.9178008451354724,1.0,1.0,0.8027220283251335,1.0,1.0,1.0
33cdc99603ed57b9,0.917819666312868,1.0,1.0,0.8027671991508833,1.0,1.0,1.0
24a1c2301c6853f7,0.9178243386187332,1.0,1.0,0.8027784126849599,1.0,1.0,1.0
7272f8ee7e64591e,0.9178392924788596,1.0,1.0,0.8028143019492631,1.0,1.0,1.0
cebdffcaf8595c9e,0.9178585197978798,1.0,1.0,0.8028604475149114,1.0,1.0,1.0
825269c866465320,0.9178724184210258,1.0,1.0,0.8028938042104619,1.0,1.0,1.0
1f7910e143ab5300,0.9178760728169646,1.0,1.0,0.8029025747607151,1.0,1.0,1.0
fe9ad4d0e8d355e2,0.917882703716298,1.0,1.0,0.8029184889191154,1.0,1.0,1.0
4d6456183bd056bc,0.9179007106242412,1.0,1.0,0.8029617054981787,1.0,1.0,1.0
179ca3af622e5e0d,0.9179111744255234,1.0,1.0,0.8029868186212559,1.0,1.0,1.0
a728ab8233415a86,0.9179259753975882,1.0,1.0,0.8030223409542117,1.0,1.0,1.0
ff8fade989aa5bb8,0.9179419937150268,1.0,1.0,0.8030607849160647,1.0,1.0,1.0
b639f9aef8055d40,0.9179452183080068,1.0,1.0,0.8030685239392166,1.0,1.0,1.0
38ecbc57db7e561c,0.9179733774093553,1.0,1.0,0.8031361057824528,1.0,1.0,1.0
b84c079a32635d34,0.9179735051370412,1.0,1.0,0.8031364123288989,1.0,1.0,1.0
8ea6783a7b195706,0.9179868373116898,1.0,1.0,0.8031684095480557,1.0,1.0,1.0
04a6f384cd2056c1,0.9180316537447444,1.0,1.0,0.8032759689873866,1.0,1.0,1.0
4865eea1e54c5a8e,0.9180765142620436,1.0,1.0,0.8033836342289051,1.0,1.0,1.0
381a23cb547c53fd,0.9181044801466886,1.0,1.0,0.8034507523520523,1.0,1.0,1.0
563aa14962ba55f4,0.9181168737508876,1.0,1.0,0.8034804970021306,1.0,1.0,1.0
4757ef31c4975240,0.918148841463982,1.0,1.0,0.8035572195135571,1.0,1.0,1.0
6e49c17c51db5a5c,0.91820989456339,1.0,1.0,0.803703746952136,1.0,1.0,1.0
48b6d9fdf22d5a23,0.9182164200877496,1.0,1.0,0.8037194082105987,1.0,1.0,1.0
fde2ed45bca05510,0.9182191881276712,1.0,1.0,0.803726051506411,1.0,1.0,1.0
39a769c19105586e,0.9182271393763108,1.0,1.0,0.8037451345031459,1.0,1.0,1.0
15e6ef7a85b35d10,0.9182413978372908,1.0,1.0,0.8037793548094979,1.0,1.0,1.0
73c8918f6d995213,0.9183200215330256,1.0,1.0,0.8039680516792612,1.0,1.0,1.0
1f1c016bd3715dc2,0.9183257478653598,1.0,1.0,0.8039817948768637,1.0,1.0,1.0
b441db826d515eb7,0.9183761643664038,1.0,1.0,0.8041027944793689,1.0,1.0,1.0
d07fa319e6045a3d,0.9184164661096405,1.0,1.0,0.8041995186631371,1.0,1.0,1.0
50209c502bd157c8,0.9184451836747612,1.0,1.0,0.804268440819427,1.0,1.0,1.0
b814c5b773165d87,0.9184713267503296,1.0,1.0,0.8043311842007913,1.0,1.0,1.0
687da3cabde458b5,0.9185075259373252,1.0,1.0,0.8044180622495808,1.0,1.0,1.0
3cfcca572cdc5b75,0.9185327670181164,1.0,1.0,0.8044786408434796,1.0,1.0,1.0
fd02cd78f5b55d6f,0.9185527483624704,1.0,1.0,0.8045265960699286,1.0,1.0,1.0
1a585b7022ed54df,0.9185938265187223,1.0,1.0,0.8046251836449337,1.0,1.0,1.0
9ba21cb552c35238,0.9186016618337765,1.0,1.0,0.804643988401063,1.0,1.0,0.5
bf896d504b4356c7,0.9186071819683272,1.0,1.0,0.8046572367239856,1.0,1.0,1.0
ac40749eddb45a13,0.9186213195203824,1.0,1.0,0.8046911668489177,1.0,1.0,1.0
fe0c83d70ca456ae,0.9186269429263616,1.0,1.0,0.8047046630232677,1.0,1.0,1.0
80df9e4f79c65d4d,0.9187150537318776,1.0,1.0,0.8049161289565059,1.0,1.0,1.0
d0c18f1bd62950d5,0.918721772666371,1.0,1.0,0.8049322543992904,1.0,1.0,1.0
3aff98e018195468,0.9187299249193264,1.0,1.0,0.8049518198063828,1.0,1.0,1.0
7ccd759aa0535b9a,0.9187443896588492,1.0,1.0,0.8049865351812379,1.0,1.0,1.0
fcbc81e3caa75186,0.9187490390430902,1.0,1.0,0.8049976937034168,1.0,1.0,1.0
6a8087fb9f3e5751,0.9188130061825084,1.0,1.0,0.8051512148380207,1.0,1.0,1.0
11118a8c74d95c5c,0.9188906464175032,1.0,1.0,0.8053375514020076,1.0,1.0,1.0
391cdfaec8fc5088,0.918892182271855,1.0,1.0,0.8053412374524519,1.0,1.0,1.0
7a18ceb376d859c1,0.918927387991488,1.0,1.0,0.8054257311795708,1.0,1.0,1.0
de83f2c537565ca8,0.9189599320703729,1.0,1.0,0.8055038369688948,1.0,1.0,1.0
dccd7bde9a0b5bfe,0.9189927053290636,1.0,1.0,0.8055824927897524,1.0,1.0,1.0
bf2a9740fda85514,0.9190365746526584,1.0,1.0,0.8056877791663802,1.0,1.0,1.0
077dd2d55c17560f,0.9190389105266528,1.0,1.0,0.8056933852639667,1.0,1.0,1.0
3545234b609d5f4a,0.9190425098366486,1.0,1.0,0.8057020236079568,1.0,1.0,1.0
7f5f77992cd859ef,0.9191890091787694,1.0,1.0,0.8060536220290464,1.0,1.0,1.0
edb0dbd58be650f3,0.9192307583298304,1.0,1.0,0.8061538199915929,1.0,1.0,0.0
162436ec6cca53a4,0.9192923340246972,1.0,1.0,0.8063016016592731,1.0,1.0,1.0
accb5d206fd05911,0.9193301438728168,1.0,1.0,0.8063923452947601,1.0,1.0,1.0
0a649534cf715ba2,0.9193737785384394,1.0,1.0,0.8064970684922546,1.0,1.0,1.0
17329d8654895534,0.9193741648869866,1.0,1.0,0.806497995728768,1.0,1.0,1.0
c400f7664ba35555,0.9193946564611216,1.0,1.0,0.8065471755066916,1.0,1.0,1.0
11cadec88a8e547d,0.9194010021033074,1.0,1.0,0.8065624050479377,1.0,1.0,1.0
95d9b54f00325665,0.9194039084100806,1.0,1.0,0.8065693801841934,1.0,1.0,1.0
5b891b54880f5fab,0.91946209591883,1.0,1.0,0.8067090302051925,1.0,1.0,1.0
667360ba7d595e46,0.91947329479188,1.0,1.0,0.8067359075005118,1.0,1.0,1.0
c9b41d0b992158c6,0.9195261466054148,1.0,1.0,0.8068627518529957,1.0,1.0,1.0
a62faaedb18d5b76,0.919547609273184,1.0,1.0,0.806914262255642,1.0,1.0,1.0
64a8b055818c5bef,0.9196153091219902,1.0,1.0,0.8070767418927763,1.0,1.0,1.0
29c5b3febc2f5704,0.9196305282513672,1.0,1.0,0.8071132678032812,1.0,1.0,1.0
0f31cc38f9f55c9a,0.9196431379369218,1.0,1.0,0.8071435310486124,1.0,1.0,0.5
eeeaf1937c015ab9,0.9196472762951386,1.0,1.0,0.8071534631083328,1.0,1.0,1.0
f1e870d5d8275cac,0.9196544904125878,1.0,1.0,0.8071707769902109,1.0,1.0,1.0
aa5f2769e03f5a8b,0.9196939773189968,1.0,1.0,0.8072655455655928,1.0,1.0,1.0
8a880b6ff1dd59ab,0.9197188291532922,1.0,1.0,0.8073251899679011,1.0,1.0,1.0
0c0044f312655c94,0.9197307540306096,1.0,1.0,0.807353809673463,1.0,1.0,1.0
65130561cbfb567a,0.9197788778690444,1.0,1.0,0.8074693068857064,1.0,1.0,1.0
bf8fcd79b7fa532d,0.9197910049452344,1.0,1.0,0.8074984118685624,1.0,1.0,1.0
7fcf6a30139b5d3e,0.9198031070028808,1.0,1.0,0.8075274568069143,1.0,1.0,1.0
15715849d362599e,0.9198110772979864,1.0,1.0,0.807546585515167,1.0,1.0,1.0
8636c755aabe5792,0.9198135071124388,1.0,1.0,0.807552417069853,1.0,1.0,1.0
37d818085d0f56e8,0.9198462125857766,1.0,1.0,0.8076309102058639,1.0,1.0,1.0
9bb8633f7c0157fb,0.9198864761435592,1.0,1.0,0.8077275427445417,1.0,1.0,1.0
8912a46529c059a1,0.9199344020672536,1.0,1.0,0.8078425649614088,1.0,1.0,1.0
ae02e969e8595cca,0.920062397853082,1.0,1.0,0.8081497548473969,1.0,1.0,1.0
f86eb011b333505e,0.9200783280458552,1.0,1.0,0.8081879873100526,1.0,1.0,1.0
ff91d9e01e4259b1,0.920086327995354,1.0,1.0,0.8082071871888499,1.0,1.0,1.0
bdad96248e575296,0.9200869636749126,1.0,1.0,0.8082087128197901,1.0,1.0,1.0
842c341a579a525e,0.9200989791421956,1.0,1.0,0.80823754994127,1.0,1.0,1.0
7c4757c2c9675f2b,0.920109524495257,1.0,1.0,0.8082628587886167,1.0,1.0,1.0
824cd4fff1e25cb4,0.9201168017600104,1.0,1.0,0.8082803242240251,1.0,1.0,1.0
9483bda6b31259bd,0.9201415575499357,1.0,1.0,0.808339738119845,1.0,1.0,0.5
52d4fbbe8bd551dc,0.920152781424934,1.0,1.0,0.8083666754198419,1.0,1.0,1.0
f64ec139a30958d0,0.9201676719322024,1.0,1.0,0.8084024126372857,1.0,1.0,1.0
621a9591a97758b8,0.9201728847509256,1.0,1.0,0.8084149234022217,1.0,1.0,1.0
691a4ca60e745bea,0.9202113509481326,1.0,1.0,0.8085072422755182,1.0,1.0,1.0
c68a0ad53c105f0d,0.9202314530519784,1.0,1.0,0.8085554873247482,1.0,1.0,1.0
fac7dc214370509e,0.9202462807321826,1.0,1.0,0.8085910737572384,1.0,1.0,1.0
6c62956221e4511e,0.9202508916838358,1.0,1.0,0.8086021400412057,1.0,1.0,1.0
a2839b1b4f0352e4,0.9202807894932142,1.0,1.0,0.8086738947837142,1.0,1.0,1.0
87a1c55863135418,0.9202847197685696,1.0,1.0,0.8086833274445675,1.0,1.0,1.0
e44b9b8654a15bfd,0.9202860403099684,1.0,1.0,0.8086864967439239,1.0,1.0,1.0
1682c020a94054fa,0.9203077677253908,1.0,1.0,0.8087386425409376,1.0,1.0,1.0
bba5d587cab25dfa,0.920317964323758,1.0,1.0,0.8087631143770192,1.0,1.0,1.0
64859d25f1b555dd,0.9203222583560068,1.0,1.0,0.8087734200544162,1.0,1.0,1.0
58b6d3046d18508e,0.9203573231124496,1.0,1.0,0.8088575754698791,1.0,1.0,1.0
6dcd43697e01597d,0.9203859751844772,1.0,1.0,0.8089263404427458,1.0,1.0,1.0
2403645ef4fe5b10,0.9205015462472992,1.0,1.0,0.8092037109935183,1.0,1.0,1.0
669b4ffc8b8a5f21,0.9205028611213965,1.0,1.0,0.8092068666913516,1.0,1.0,1.0
4a40d0564325502c,0.9205410784593748,1.0,1.0,0.8092985883024996,1.0,1.0,0.0
25dbdd29ce325538,0.9206098403952062,1.0,1.0,0.8094636169484951,1.0,1.0,1.0
