token,log_name,map_name,maneuver,path_length_m,final_lateral_displacement_m,final_heading_change_rad,max_heading_change_rad,geometry_complexity,ego_speed_mps,speed_bin,ego_acceleration_mps2,in_intersection,near_intersection,has_traffic_light,has_red_light,red_light_count,agent_radius_m,dynamic_agent_count,agent_density_bin,nearest_agent_distance_m,nearest_agent_distance_bin,vru_count,has_vru
2f233e4005e05c1e,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,45.20906859769463,-3.178454728973287,-0.15473961759095056,0.15473961759095056,medium,10.201767921447754,10+,0.35841724276542664,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
2a2308354f4c5aa2,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,44.43616522373497,-3.605726954946126,-0.16097496024947588,0.16097496024947588,medium,10.030476570129395,10+,0.3756682574748993,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
d2a2e2498d505b76,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,43.74373446396443,-3.793762653399447,-0.15809482484648996,0.15809482484648996,medium,9.834025382995605,5-10,0.41644248366355896,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
3978c2d5fb6e5f5a,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,43.11254612228371,-3.710139713020527,-0.15087836107529773,0.15087836107529773,medium,9.66257381439209,5-10,0.40050262212753296,False,True,False,False,0,30.0,1,1-4,24.963241311681454,15-30,0,False
47bfcc64021a518d,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,42.55065384592627,-3.6149239588136837,-0.1452921169412602,0.1452921169412602,medium,9.503077507019043,5-10,0.46276670694351196,False,True,False,False,0,30.0,1,1-4,17.847625513323738,15-30,0,False
c2ed826b31065c66,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,42.02660277869295,-3.351768765173834,-0.14300059390403114,0.14300059390403114,medium,9.365273475646973,5-10,0.5660907030105591,False,False,False,False,0,30.0,1,1-4,14.385326364834665,5-15,0,False
82f70d5f3a11576d,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,41.4939487629422,-3.045863275821289,-0.14883700370780195,0.14883700370780195,medium,9.206690788269043,5-10,0.5440172553062439,False,False,False,False,0,30.0,1,1-4,17.430055518782734,15-30,0,False
5d68b0c80cab59c4,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,40.99679267589738,-2.837171854584233,-0.16573687200832365,0.16573687200832365,medium,9.056459426879883,5-10,0.35286736488342285,False,True,False,False,0,30.0,1,1-4,24.421500176755437,15-30,0,False
3d1bf2cf5ad151c7,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,40.503061465824615,-2.80043506586121,-0.1829781300015876,0.1829781300015876,medium,8.907021522521973,5-10,0.3055070638656616,False,True,False,False,0,30.0,1,1-4,22.50935092056899,15-30,0,False
6c6a6b002f715d03,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,40.05319915915757,-2.9110907147731577,-0.1982453596192788,0.1982453596192788,medium,8.76608943939209,5-10,0.26876214146614075,False,True,False,False,0,30.0,1,1-4,16.43399849659087,15-30,0,False
9bfae11fe1af5b67,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,39.66177458911986,-3.061862020215964,-0.21222047568303326,0.21222047568303326,medium,8.616708755493164,5-10,0.40588536858558655,False,True,False,False,0,30.0,2,1-4,15.112903028626322,15-30,0,False
1de80c2e4aca5f33,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,39.31843990303513,-3.4181264507053077,-0.2341597282117412,0.2341597282117412,medium,8.508660316467285,5-10,0.46706387400627136,False,True,False,False,0,30.0,2,1-4,13.045791051576474,5-15,0,False
8d1b3ba5749b5a76,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,38.99461404074769,-4.08261061393324,-0.2613918608647525,0.2613918608647525,medium,8.42121410369873,5-10,0.1334962397813797,False,True,False,False,0,30.0,2,1-4,15.78709236874809,15-30,0,False
76476276b198570d,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,38.57224891510019,-4.800102234104072,-0.2857956284992529,0.2857956284992529,medium,8.357827186584473,5-10,0.27550119161605835,False,True,False,False,0,30.0,1,1-4,26.55152586498368,15-30,0,False
ec78d882433a50ca,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,37.95601159209097,-5.45512431545663,-0.3063095941021226,0.3063095941021226,medium,8.30256462097168,5-10,0.27726438641548157,True,True,False,False,0,30.0,0,0,39.6520431726979,30+/none,0,False
c9628d0526bb58c5,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,37.12655347358733,-5.8184796653821245,-0.31600537612273205,0.31600537612273205,medium,8.222853660583496,5-10,0.7268299460411072,True,True,False,False,0,30.0,0,0,inf,30+/none,0,False
e443a0e9bbc75c69,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,36.11099610991589,-5.812664436125408,-0.3074347938784705,0.3074347938784705,medium,8.135807037353516,5-10,0.7356252670288086,True,True,False,False,0,30.0,0,0,inf,30+/none,0,False
d1ba8c31750e5cbd,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,35.02348647286665,-5.391225375126045,-0.26867490614454037,0.2710759950190147,medium,8.033350944519043,5-10,0.5573686361312866,True,True,False,False,0,30.0,0,0,inf,30+/none,0,False
5b1954a42c2455e7,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,33.95767417398063,-4.876994319659051,-0.19836331297821452,0.2357301652504112,medium,7.953220367431641,5-10,0.45077139139175415,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
ff44394af7265df3,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,32.92249100959602,-4.249785309540601,-0.08176301507886086,0.2043758575013166,medium,7.890166282653809,5-10,0.8271263241767883,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
bb4f37403cea5b0e,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,31.87885495732774,-3.3039462989914905,0.06965823642829741,0.1746926460011886,medium,7.81932258605957,5-10,0.673312246799469,False,True,False,False,0,30.0,0,0,73.81661665934213,30+/none,0,False
744f8d8edaf859fe,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_left,30.828796594692626,-1.8160153603620903,0.23157446412550664,0.23157446412550664,medium,7.775270938873291,5-10,0.651967465877533,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
00137a5ce92d591c,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,left,29.83447173566512,0.09310261648962768,0.3792325936284646,0.3792325936284646,high,7.622766971588135,5-10,1.0597805976867676,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
dcb6ca8a732551eb,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,left,29.084912251118016,2.2661782762751534,0.49628915576437205,0.49628915576437205,high,7.277867317199707,5-10,1.110937476158142,False,True,False,False,0,30.0,0,0,56.44854565871702,30+/none,0,False
d9422fc7065e5b62,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,left,28.684487593006462,4.710897280178183,0.5883843043935946,0.5883843043935946,high,6.836889266967773,5-10,1.039783239364624,False,True,False,False,0,30.0,0,0,52.41963559951508,30+/none,0,False
196cb93444b35dd7,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,left,28.660172066690272,7.32944218151262,0.6449541564818491,0.6449541564818491,high,6.363553047180176,5-10,0.978847324848175,False,True,False,False,0,30.0,0,0,49.345347321544736,30+/none,0,False
abbfc957d5545f53,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,left,29.02750643704126,9.884307316401358,0.6784811576625411,0.6784811576625411,high,6.012312412261963,5-10,0.4049547016620636,False,True,False,False,0,30.0,0,0,46.96333481605757,30+/none,0,False
d6b5646287065fa8,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,left,29.67656561242235,12.059734496829693,0.6841660345208906,0.6841660345208906,high,5.867149829864502,5-10,0.16443125903606415,False,True,False,False,0,30.0,0,0,45.16539503484542,30+/none,0,False
4a7fd1bd37ed5463,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,left,30.5851329772957,13.458423664598847,0.6495060314745245,0.6495060314745245,high,5.807389736175537,5-10,0.8838124871253967,True,True,False,False,0,30.0,0,0,43.895508300167876,30+/none,0,False
fc5d32be7f785570,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,left,31.67801253062157,13.367091039872175,0.5638490294379706,0.5642600413242653,high,5.748342514038086,5-10,1.266309380531311,True,True,False,False,0,30.0,0,0,43.14698547727362,30+/none,0,False
cda41068b4b65ae0,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,left,32.93622757955793,11.732450748392782,0.4429948155603514,0.4429948155603514,high,5.633501052856445,5-10,1.46144437789917,False,True,False,False,0,30.0,0,0,43.11188942329998,30+/none,0,False
e0cbc7ab694157a5,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_left,34.31161927078757,9.141288227599413,0.3164186407929548,0.3164186407929548,medium,5.655395030975342,5-10,1.8136017322540283,False,True,False,False,0,30.0,0,0,44.06511157540327,30+/none,0,False
6cec94a1d70c5cf4,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_left,35.67053524112506,6.301285461904895,0.2047069591502857,0.2047069591502857,medium,5.842700958251953,5-10,1.7368425130844116,False,True,False,False,0,30.0,0,0,45.787299971885815,30+/none,0,False
05f9443de2185b91,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,36.929360422676254,3.8931026228820276,0.12014901715032031,0.12014901715032031,medium,6.116265773773193,5-10,1.0735604763031006,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
7d22e4c9e8605ed2,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,38.050098337495264,1.937764188629085,0.057513854303782544,0.05829810991247798,low,6.397918701171875,5-10,0.9778971076011658,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
8551466c8066505e,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,41.024433519558116,4.966137552607935,0.169900254684841,0.169900254684841,medium,9.273883819580078,5-10,0.7061761617660522,False,True,False,False,0,30.0,3,1-4,6.3701270110797665,5-15,1,True
7229dee5d2685deb,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,29.951740612891154,-0.3810311787704602,0.0014081103383629663,0.026983236169197962,low,7.669153690338135,5-10,0.32165610790252686,False,True,False,False,0,30.0,2,1-4,8.593092610374322,5-15,0,False
66a0abcb3eac57df,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,27.969580289865668,-0.399492636237101,0.03970281460484949,0.03970281460484949,low,7.498799800872803,5-10,0.4089885950088501,False,True,False,False,0,30.0,1,1-4,8.273857465331998,5-15,0,False
9a3778686fd058d2,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,32.64535786795879,3.1483449957435305,0.09721444002154736,0.12275326708339929,medium,5.401872158050537,5-10,1.2003440856933594,False,True,False,False,0,30.0,0,0,68.43970851991925,30+/none,0,False
e072351fbbfd5765,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,15.605786818104605,-6.320649809247951,-1.1429442284790385,1.1429442284790385,high,4.619991779327393,2-5,1.27837073802948,False,True,False,False,0,30.0,0,0,32.32421526965058,30+/none,0,False
f2d7208949535747,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,14.33498000116987,-7.6667210997835005,-1.1462155529739617,1.1462155529739617,high,3.659095048904419,2-5,0.8667576313018799,True,True,False,False,0,30.0,0,0,30.227263073481126,30+/none,0,False
da56fca2caff52e4,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,14.048402310219577,-7.9251184245200275,-1.0662835045416905,1.0662835045416905,high,3.428520917892456,2-5,0.3199554681777954,True,True,False,False,0,30.0,1,1-4,29.624775509399324,15-30,0,False
58d69daf413c5d5a,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,13.921744052821044,-7.800269858033154,-0.9321490509504322,0.9399185435812625,high,3.2595269680023193,2-5,0.911487340927124,True,True,False,False,0,30.0,1,1-4,29.343113492315027,15-30,0,False
28ef9307f6035143,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,13.90755732418558,-7.270024622693971,-0.7616003515046883,0.7914127443142905,high,3.109865188598633,2-5,0.8446359634399414,True,True,False,False,0,30.0,1,1-4,29.31545908142718,15-30,0,False
9a00d37375a95d7e,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,13.552189100162463,0.7418930800602835,0.0832990729489951,0.10878431455510151,medium,2.8142409324645996,2-5,0.12261640280485153,True,True,False,False,0,30.0,0,0,35.90352210426549,30+/none,0,False
971d199e8b9b5e71,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,9.674452236611037,-0.16684069173698482,-0.04013852104290107,0.04013852104290107,low,0.1778029054403305,0-2,0.14544127881526947,True,True,False,False,0,30.0,0,0,36.704897322581544,30+/none,0,False
b318cf82212f5443,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,11.502553336991255,-0.24122672564009648,-0.04209409387349261,0.04209409387349261,low,0.2637617588043213,0-2,0.34004926681518555,True,True,False,False,0,30.0,0,0,36.79823268891887,30+/none,0,False
451b114eef365ee0,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,13.35213921057866,-0.33480625782762324,-0.04291090210804427,0.04316532086517898,low,0.6009963750839233,0-2,0.8478036522865295,True,True,False,False,0,30.0,0,0,37.19304670418362,30+/none,0,False
98107116251650a6,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,15.113925601631472,-0.47561653899076695,-0.045208557451904774,0.04523924392627965,low,1.0867692232131958,0-2,0.9032613635063171,True,True,False,False,0,30.0,0,0,37.683946509195096,30+/none,0,False
2458f368da645ef5,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,16.737404290134783,-0.6080364347643379,-0.04754853372822376,0.04754853372822376,low,1.5795700550079346,0-2,0.7195545434951782,True,True,False,False,0,30.0,0,0,38.39257445574836,30+/none,0,False
4145cfd5d9b659fa,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,18.292680240467018,-0.6764307399329859,-0.04398172228782915,0.044792960125640935,low,2.0269100666046143,2-5,0.9667584896087646,False,True,False,False,0,30.0,0,0,39.29727453695873,30+/none,0,False
2c58e549903354fc,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,19.752043498565794,-0.6364082181299441,-0.03435250245205568,0.03609831678579223,low,2.436474084854126,2-5,0.7686653733253479,False,True,False,False,0,30.0,0,0,39.668426914109844,30+/none,0,False
3b4031def0f45d96,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,10.044579052079404,-3.5189496331521624,-1.0007267444257746,1.0007267444257746,high,0.3503778874874115,0-2,0.19765327870845795,False,True,False,False,0,30.0,9,5-9,7.100450116195929,5-15,0,False
978a5c11fbff5589,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,11.214000093672585,-4.926326504216626,-1.1740150032431338,1.1740150032431338,high,0.5984081625938416,0-2,0.803790807723999,False,True,False,False,0,30.0,9,5-9,7.23805767316741,5-15,0,False
4efe0ad78b655ecd,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,12.240655996135489,-6.410563280529377,-1.3226768086110383,1.3226768086110383,high,1.0644688606262207,0-2,0.8611365556716919,False,True,False,False,0,30.0,9,5-9,7.52737723145659,5-15,0,False
2a7b12a784c351c3,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,13.057003619524131,-7.775894520518661,-1.428212485505384,1.428212485505384,high,1.5389004945755005,0-2,0.8708098530769348,False,True,False,False,0,30.0,9,5-9,8.044009567609901,5-15,0,False
c195a8cb7ccb59fd,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,13.637837985671071,-8.883255604697727,-1.464318085040513,1.464318085040513,high,1.9535614252090454,0-2,0.8250402808189392,False,True,False,False,0,30.0,10,10+,8.826841262931797,5-15,1,True
2391f12d7e6a5e7f,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,13.993731372790165,-9.642207432330665,-1.4303949309238118,1.4303949309238118,high,2.304133653640747,2-5,0.6244542002677917,False,True,False,False,0,30.0,10,10+,9.808052326339226,5-15,1,True
24108688ab4856ab,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,14.817094328981625,-2.108389687920046,-0.17130287127875388,0.17130287127875388,medium,2.950651168823242,2-5,0.5922998189926147,True,True,False,False,0,30.0,10,10+,18.67491169370547,15-30,0,False
8fe203611a555812,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,15.371769754630224,-1.2511892079725133,-0.09544258323404864,0.09544258323404864,low,2.914910078048706,2-5,0.3863978087902069,False,True,False,False,0,30.0,11,10+,19.862153330905024,15-30,1,True
ea23b2bb8e5756b8,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,22.446714327786143,-2.25005977994641,-0.27653686896734175,0.27653686896734175,medium,4.058125019073486,2-5,0.3784068524837494,False,True,False,False,0,30.0,0,0,32.283340681309845,30+/none,0,False
3260b9e0a6ac5b8b,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,22.871011206341155,-2.9167417681904366,-0.2821220720499087,0.2821220720499087,medium,4.225907802581787,2-5,0.3139077126979828,False,True,False,False,0,30.0,0,0,30.715287449599675,30+/none,0,False
e1ca840974745c96,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,23.243489691420415,-3.518114268336794,-0.2536041704630758,0.27795028043812353,medium,4.433383464813232,2-5,0.23286724090576172,False,True,False,False,0,30.0,1,1-4,29.09311750976823,15-30,0,False
da5ac44917dd5ca4,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,23.51388428297409,-3.8694779285594434,-0.1895595572688522,0.2687120360927803,medium,4.583537578582764,2-5,0.06689930707216263,False,True,False,False,0,30.0,1,1-4,27.87602440288844,15-30,0,False
67dbad26dd165f16,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,23.769830570828773,-3.769527066220687,-0.1007333257393348,0.24964233640601294,medium,4.648733139038086,2-5,0.22778333723545074,False,True,False,False,0,30.0,1,1-4,27.10633984339794,15-30,0,False
76dceae4c9c353b5,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,24.09405531598511,-3.2837971405101274,-0.00025393717664878857,0.2245577325446244,medium,4.673123836517334,2-5,0.13659776747226715,False,True,False,False,0,30.0,1,1-4,26.705783036175987,15-30,0,False
40c06c252a275c50,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,24.4474674934918,-2.1260309960338937,0.09969090899953129,0.18352058998923343,medium,4.6913862228393555,2-5,0.36372631788253784,False,True,False,False,0,30.0,2,1-4,26.5074455176892,15-30,0,False
08b8808b5cf351c3,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,24.800859132870904,-0.6131896263351285,0.16187600092377535,0.16187600092377535,medium,4.73070764541626,2-5,0.508255660533905,True,True,False,False,0,30.0,2,1-4,26.684025255274683,15-30,0,False
02b68b9cc51f506a,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,25.46128153914226,4.049836128687753,0.13468653783855622,0.29142386212903193,medium,4.939423561096191,2-5,0.3531031608581543,True,True,False,False,0,30.0,2,1-4,22.53963018456995,15-30,0,False
9e2a2f6ba6705d0a,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,25.420762328481505,4.441881361554686,0.0200969212092419,0.2989378783558545,medium,5.030487537384033,5-10,0.0440855473279953,True,True,False,False,0,30.0,2,1-4,21.105228174213757,15-30,0,False
dec6932758755596,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,25.222133816033963,3.7490196095035384,-0.1301724698285594,0.2745917683808068,medium,5.101113319396973,5-10,0.3941338062286377,True,True,False,False,0,30.0,3,1-4,19.87952562400898,15-30,0,False
80ae852346955098,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,24.9873586824574,1.9315420373060668,-0.30865605870615287,0.30865605870615287,medium,5.164402961730957,5-10,0.6422797441482544,True,True,False,False,0,30.0,3,1-4,18.95333897749148,15-30,0,False
88e6d9d5dd715516,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,24.434637273081513,-3.7287959922513285,-0.6783140176232891,0.6783140176232891,high,5.365893840789795,5-10,0.41001251339912415,True,True,False,False,0,30.0,4,1-4,18.62284625215812,15-30,0,False
3137903199f35224,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,24.100399705737065,-6.655041749075059,-0.8197844817663427,0.8197844817663427,high,5.42656135559082,5-10,0.30333083868026733,True,True,False,False,0,30.0,5,5-9,19.26449423212599,15-30,0,False
cb8b1f36617c50d4,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,23.740304901765857,-8.730452234240552,-0.8778681656905896,0.8778681656905896,high,5.434126853942871,5-10,0.2720679044723511,True,True,False,False,0,30.0,5,5-9,20.156685500799302,15-30,0,False
931c9ec2bfa55d47,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,23.407683974926332,-10.21041143743511,-0.8747434310849344,0.8747434310849344,high,5.361669063568115,5-10,0.2622205913066864,False,True,False,False,0,30.0,7,5-9,19.133768467381987,15-30,0,False
b999dd3826b058a7,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,23.101919885998424,-10.977577192831498,-0.8282226073060278,0.8282226073060278,high,5.243791580200195,5-10,0.6581741571426392,False,True,False,False,0,30.0,7,5-9,18.354533253797328,15-30,0,False
e247c988c28957fc,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,22.886901548220447,-10.785633856192819,-0.7396267987237223,0.7396267987237223,high,5.0574727058410645,5-10,1.7203407287597656,False,True,False,False,0,30.0,7,5-9,17.78426986016145,15-30,0,False
e34d17f003a052f5,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,22.754400289326647,-9.776199197330778,-0.6198795072185782,0.6198795072185782,high,4.86942195892334,2-5,1.4977021217346191,False,True,False,False,0,30.0,8,5-9,17.280250036668026,15-30,0,False
396c599d06e65f68,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,22.69480437789066,-8.381202884772739,-0.4965083941259487,0.4965083941259487,high,4.7327656745910645,2-5,0.882802426815033,False,True,False,False,0,30.0,8,5-9,16.760287599524922,15-30,0,False
9eb02188c5505fe1,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,22.624146152839124,-6.696174811195485,-0.3749208188546498,0.3749208188546498,high,4.681827068328857,2-5,1.4422359466552734,False,True,False,False,0,30.0,10,10+,16.276783695601857,15-30,0,False
2972c31a52275dc1,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,curved_right,22.503149765643656,-4.809470083560981,-0.25713924029234325,0.25713924029234325,medium,4.690332412719727,2-5,1.3652772903442383,False,True,False,False,0,30.0,10,10+,15.888239215218189,15-30,0,False
069c6a5e408653ab,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,22.32493197287362,-2.908892284403099,-0.15450933837333242,0.15450933837333242,medium,4.704600811004639,2-5,0.9717304110527039,False,True,False,False,0,30.0,11,10+,15.478587335988198,15-30,0,False
38c390af2fac51e0,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,22.115579004637937,-1.3243957510386473,-0.07511298910148903,0.07511298910148903,low,4.7071638107299805,2-5,0.9281172156333923,False,True,False,False,0,30.0,11,10+,13.461989502577426,5-15,0,False
6a064f6f4529550a,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,13.597414264377665,0.06989586086274839,0.005588124836072959,0.00593371330954795,low,1.947717308998108,0-2,0.21493804454803467,False,True,False,False,0,30.0,16,10+,3.569059688670557,0-5,4,True
906ad81ffb6953a5,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,14.74930079389412,0.09921239136136378,0.005378209560139567,0.006000060554032238,low,1.9881172180175781,0-2,0.4323852062225342,False,True,False,False,0,30.0,16,10+,3.8970816866446225,0-5,4,True
ba3cdbcd0c3f5e49,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,15.924891923346646,0.1003959000602119,0.004187721513514988,0.0058103578860218,low,2.094444751739502,2-5,0.23252706229686737,False,True,False,False,0,30.0,18,10+,4.441684853685258,0-5,4,True
b6589175626f5510,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,17.130087077573734,0.09127752352259029,0.004820914548275044,0.006053743397388733,low,2.154913902282715,2-5,0.2121197134256363,False,True,False,False,0,30.0,18,10+,4.795612286743315,0-5,4,True
2072f71b7e8f5ece,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,straight,18.350388207026505,0.0771037770649024,0.006516893395671073,0.006516893395671073,low,2.289788007736206,2-5,0.3688563406467438,False,True,False,False,0,30.0,19,10+,4.131409570030311,0-5,5,True
1f54430427975391,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,17.08614566157402,-3.3322472036654913,-0.7407491181486127,0.7407491181486127,high,4.036881446838379,2-5,0.2633422911167145,True,True,False,False,0,30.0,13,10+,8.422621874449819,5-15,1,True
0f7854f951905e69,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,16.57029926625954,-4.269962886230126,-0.8503372202271883,0.8503372202271883,high,3.9330170154571533,2-5,0.29913052916526794,True,True,False,False,0,30.0,11,10+,9.965165666124916,5-15,1,True
91b143f42de55e14,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,16.0439125486308,-5.217032269726854,-0.9502908861534163,0.9502908861534163,high,3.8423686027526855,2-5,0.533111035823822,True,True,False,False,0,30.0,11,10+,11.552025531935172,5-15,1,True
8ff8a3cf55355131,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,15.537872245344513,-6.0530629404727465,-1.031365007976246,1.031365007976246,high,3.7522966861724854,2-5,0.40599170327186584,True,True,False,False,0,30.0,10,10+,13.168019537209686,5-15,1,True
77fa15ffcefb580e,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,14.993792682364202,-6.69668649260883,-1.0888030410844958,1.0888030410844958,high,3.662940502166748,2-5,0.2301168441772461,True,True,False,False,0,30.0,10,10+,14.77958777388414,5-15,1,True
f33405d075755825,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,14.370375353426862,-6.995817506785822,-1.1113342782916698,1.1113342782916698,high,3.567995309829712,2-5,0.44400492310523987,False,True,False,False,0,30.0,10,10+,16.36012683962048,15-30,1,True
b12faa3892185d8f,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,13.579998515348834,-6.8629729014572165,-1.089965800213275,1.089965800213275,high,3.4604036808013916,2-5,0.8454728722572327,False,True,False,False,0,30.0,9,5-9,17.901775624210238,15-30,1,True
95a4b51d1d865ba0,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,12.64828921137702,-6.154762926486179,-1.0152719035566702,1.0152719035566702,high,3.322936773300171,2-5,0.773306131362915,False,True,False,False,0,30.0,8,5-9,19.30370823387317,15-30,1,True
008844070af456e3,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,9.243416248792276,-5.000097206724558,-1.239433183107717,1.239433183107717,high,0.4854276180267334,0-2,0.1409415304660797,False,True,False,False,0,30.0,2,1-4,27.381393258744545,15-30,0,False
05d6d7d83b97547c,2021.10.06.08.16.17_veh-52_01949_02501,sg-one-north,right,10.38594956773121,-6.15767669330641,-1.3500194848450533,1.3500194848450533,high,0.6848088502883911,0-2,0.5860605835914612,False,True,False,False,0,30.0,2,1-4,27.48498182606906,15-30,0,False
